id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
LINK_FAILURE_asbr2_p7,link_failure_impact:3beb50e9c5,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p7"", ""node1"": ""asbr2"", ""node2"": ""p7"", ""src"": ""p7"", ""dst"": ""fw1""}",What_If_Analysis,L5,unknown,"'asbr2-p7' 링크가 다운될 경우, 'p7→fw1' 트래픽에 어떤 영향이 발생합니까? [답변 형식: 'NONE', 'REROUTED', 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p7"", ""node1"": ""asbr2"", ""node2"": ""p7"", ""src"": ""p7"", ""dst"": ""fw1""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p7', 'test_src': 'p7', 'test_dst': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
LINK_FAILURE_asbr2_p9,link_failure_impact:02411758c6,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p9"", ""node1"": ""asbr2"", ""node2"": ""p9"", ""src"": ""p7"", ""dst"": ""fw1""}",What_If_Analysis,L5,unknown,"'asbr2-p9' 링크가 다운될 경우, 'p7→fw1' 트래픽에 어떤 영향이 발생합니까? [답변 형식: 'NONE', 'REROUTED', 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p9"", ""node1"": ""asbr2"", ""node2"": ""p9"", ""src"": ""p7"", ""dst"": ""fw1""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p9', 'test_src': 'p7', 'test_dst': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
LINK_FAILURE_asbr2_pe1,link_failure_impact:f3a8fef50d,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe1"", ""node1"": ""asbr2"", ""node2"": ""pe1"", ""src"": ""p7"", ""dst"": ""fw1""}",What_If_Analysis,L5,unknown,"'asbr2-pe1' 링크가 다운될 경우, 'p7→fw1' 트래픽에 어떤 영향이 발생합니까? [답변 형식: 'NONE', 'REROUTED', 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe1"", ""node1"": ""asbr2"", ""node2"": ""pe1"", ""src"": ""p7"", ""dst"": ""fw1""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'pe1', 'test_src': 'p7', 'test_dst': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
LINK_FAILURE_asbr2_pe2,link_failure_impact:ea322aad9b,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe2"", ""node1"": ""asbr2"", ""node2"": ""pe2"", ""src"": ""p7"", ""dst"": ""fw1""}",What_If_Analysis,L5,unknown,"'asbr2-pe2' 링크가 다운될 경우, 'p7→fw1' 트래픽에 어떤 영향이 발생합니까? [답변 형식: 'NONE', 'REROUTED', 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe2"", ""node1"": ""asbr2"", ""node2"": ""pe2"", ""src"": ""p7"", ""dst"": ""fw1""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'pe2', 'test_src': 'p7', 'test_dst': 'fw1'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
SPOF_DETECTION_GLOBAL,spof_detection:566d4b6821,spof_detection,"{""type"": ""GLOBAL""}",What_If_Analysis,L5,unknown,"단일 장비 장애 시 통신이 두절되는 구간(SPOF: Single Point of Failure)이 존재합니까? [답변 형식: JSON array of SPOF hostnames (e.g., [""p1"", ""pe1""]) or []]",OK,set_str,"[""asbr1""]","[""asbr1""]",,"{""scope"": {""type"": ""GLOBAL""}, ""metric"": ""spof_detection"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'spof_detection', 'params': {}}","{'answer_shape': 'set_str', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
K_FAILURE_p7_fw1,redundant_paths_list:37127eeb33,redundant_paths_list,"{""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""fw1""}",What_If_Analysis,L5,unknown,"p7에서 10.0.40.1로 가는 대체 경로들을 모두 나열해주세요. [답변 형식: JSON array of paths (e.g., [""A -> B -> C"", ""A -> D -> C""])]",OK,set,"[""p7 → asbr1 → fw1""]","[""p7 → asbr1 → fw1""]",,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""fw1""}, ""metric"": ""redundant_paths_list"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'traceroute_path_set', 'params': {'src_node': 'p7', 'dst_node': 'fw1', 'dst_ip': '10.0.40.1'}}","{'answer_shape': 'set', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf10_leaf7,root_cause_analysis:1c463ed4fb,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf7""}",What_If_Analysis,L5,unknown,"leaf10에서 leaf7로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf7""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf10', 'dst_node': 'leaf7'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p10_leaf9,root_cause_analysis:154b76c999,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""leaf9""}",What_If_Analysis,L5,unknown,"p10에서 leaf9로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p10""",p10,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p10"", ""dst"": ""leaf9""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p10', 'dst_node': 'leaf9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_pe3_leaf6,root_cause_analysis:eed8e6a2c1,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""leaf6""}",What_If_Analysis,L5,unknown,"pe3에서 leaf6로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe3""",pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""leaf6""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'pe3', 'dst_node': 'leaf6'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p12_leaf3,root_cause_analysis:c87048eb38,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf3""}",What_If_Analysis,L5,unknown,"p12에서 leaf3로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p12""",p12,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf3""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p12', 'dst_node': 'leaf3'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf16_asbr2,root_cause_analysis:b6dffb991c,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""asbr2""}",What_If_Analysis,L5,unknown,"leaf16에서 asbr2로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe8""",pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""asbr2""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf16', 'dst_node': 'asbr2'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p7_leaf7,root_cause_analysis:bdf83d4f85,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf7""}",What_If_Analysis,L5,unknown,"p7에서 leaf7로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p7""",p7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf7""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p7', 'dst_node': 'leaf7'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p9_leaf5,root_cause_analysis:4a3ea4704f,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p9"", ""dst"": ""leaf5""}",What_If_Analysis,L5,unknown,"p9에서 leaf5로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p9""",p9,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p9"", ""dst"": ""leaf5""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p9', 'dst_node': 'leaf5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf9_p5,root_cause_analysis:e58da54df5,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""p5""}",What_If_Analysis,L5,unknown,"leaf9에서 p5로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""p5""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf9', 'dst_node': 'p5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf2_pe7,root_cause_analysis:bb2b18751c,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf2"", ""dst"": ""pe7""}",What_If_Analysis,L5,unknown,"leaf2에서 pe7로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe1""",pe1,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf2"", ""dst"": ""pe7""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf2', 'dst_node': 'pe7'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p7_leaf5,root_cause_analysis:dae18777ab,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf5""}",What_If_Analysis,L5,unknown,"p7에서 leaf5로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p7""",p7,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p7"", ""dst"": ""leaf5""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p7', 'dst_node': 'leaf5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf9_pe7,root_cause_analysis:0c2af593b9,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""pe7""}",What_If_Analysis,L5,unknown,"leaf9에서 pe7로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""pe7""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf9', 'dst_node': 'pe7'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p12_leaf12,root_cause_analysis:241348e4b4,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf12""}",What_If_Analysis,L5,unknown,"p12에서 leaf12로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p12""",p12,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf12""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p12', 'dst_node': 'leaf12'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf6_p3,root_cause_analysis:52bdef7e3c,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""p3""}",What_If_Analysis,L5,unknown,"leaf6에서 p3로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe3""",pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""p3""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf6', 'dst_node': 'p3'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf9_leaf4,root_cause_analysis:0ee7bad600,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""leaf4""}",What_If_Analysis,L5,unknown,"leaf9에서 leaf4로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf9"", ""dst"": ""leaf4""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf9', 'dst_node': 'leaf4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf16_leaf6,root_cause_analysis:2a5fbc3046,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""leaf6""}",What_If_Analysis,L5,unknown,"leaf16에서 leaf6로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe8""",pe8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf16"", ""dst"": ""leaf6""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf16', 'dst_node': 'leaf6'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf11_leaf7,root_cause_analysis:88aad56e94,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""leaf7""}",What_If_Analysis,L5,unknown,"leaf11에서 leaf7로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe6""",pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf11"", ""dst"": ""leaf7""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf11', 'dst_node': 'leaf7'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_pe6_leaf10,root_cause_analysis:1a51311d32,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf10""}",What_If_Analysis,L5,unknown,"pe6에서 leaf10로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe6""",pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe6"", ""dst"": ""leaf10""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'pe6', 'dst_node': 'leaf10'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p12_leaf4,root_cause_analysis:a887ab6ca3,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf4""}",What_If_Analysis,L5,unknown,"p12에서 leaf4로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p12""",p12,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf4""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p12', 'dst_node': 'leaf4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf6_leaf4,root_cause_analysis:86e6dc4398,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""leaf4""}",What_If_Analysis,L5,unknown,"leaf6에서 leaf4로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe3""",pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf6"", ""dst"": ""leaf4""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf6', 'dst_node': 'leaf4'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf10_leaf2,root_cause_analysis:76807f87c3,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf2""}",What_If_Analysis,L5,unknown,"leaf10에서 leaf2로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""leaf2""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf10', 'dst_node': 'leaf2'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p12_leaf6,root_cause_analysis:5c0d67bb38,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf6""}",What_If_Analysis,L5,unknown,"p12에서 leaf6로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p12""",p12,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p12"", ""dst"": ""leaf6""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p12', 'dst_node': 'leaf6'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf12_p5,root_cause_analysis:0c776c4e80,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""p5""}",What_If_Analysis,L5,unknown,"leaf12에서 p5로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe6""",pe6,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf12"", ""dst"": ""p5""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf12', 'dst_node': 'p5'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf10_p9,root_cause_analysis:238f9d8dce,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p9""}",What_If_Analysis,L5,unknown,"leaf10에서 p9로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe5""",pe5,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf10"", ""dst"": ""p9""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf10', 'dst_node': 'p9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_leaf5_leaf8,root_cause_analysis:4485fff6f0,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""leaf5"", ""dst"": ""leaf8""}",What_If_Analysis,L5,unknown,"leaf5에서 leaf8로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe3""",pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""leaf5"", ""dst"": ""leaf8""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'leaf5', 'dst_node': 'leaf8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_pe3_leaf3,root_cause_analysis:b770563a94,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""leaf3""}",What_If_Analysis,L5,unknown,"pe3에서 leaf3로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""pe3""",pe3,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""pe3"", ""dst"": ""leaf3""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'pe3', 'dst_node': 'leaf3'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p2_leaf9,root_cause_analysis:076d0f4cc5,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p2"", ""dst"": ""leaf9""}",What_If_Analysis,L5,unknown,"p2에서 leaf9로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p2""",p2,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p2"", ""dst"": ""leaf9""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p2', 'dst_node': 'leaf9'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
ROOT_CAUSE_p8_leaf3,root_cause_analysis:281f1723e5,root_cause_analysis,"{""type"": ""NODE_PAIR"", ""src"": ""p8"", ""dst"": ""leaf3""}",What_If_Analysis,L5,unknown,"p8에서 leaf3로의 통신이 실패할 때, 어느 장비에서 차단됩니까? [답변 형식: hostname]",OK,text,"""p8""",p8,,"{""scope"": {""type"": ""NODE_PAIR"", ""src"": ""p8"", ""dst"": ""leaf3""}, ""metric"": ""root_cause_analysis"", ""snapshot"": ""LabD_NCN_MultiAS_Complex_40nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'root_cause_analysis', 'params': {'src_node': 'p8', 'dst_node': 'leaf3'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,e96a0b16,[]
