id,id_v2,metric,scope,category,level,question_type,question,answer_status,answer_type,answer,eval_answer,unknown_reason,evidence,scenario,query_contract,verification_contract,oracle_source,verification_status,quarantine_reason,pipeline_version,files
LINK_FAILURE_asbr1_p5,link_failure_impact:e5721b88d0,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p5"", ""node1"": ""asbr1"", ""node2"": ""p5"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-p5 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p5"", ""node1"": ""asbr1"", ""node2"": ""p5"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'p5', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_p6,link_failure_impact:9b3a224e53,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p6"", ""node1"": ""asbr1"", ""node2"": ""p6"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-p6 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p6"", ""node1"": ""asbr1"", ""node2"": ""p6"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'p6', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_p8,link_failure_impact:b820858a93,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p8"", ""node1"": ""asbr1"", ""node2"": ""p8"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-p8 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-p8"", ""node1"": ""asbr1"", ""node2"": ""p8"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'p8', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_pe1,link_failure_impact:6382bc6156,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe1"", ""node1"": ""asbr1"", ""node2"": ""pe1"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-pe1 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe1"", ""node1"": ""asbr1"", ""node2"": ""pe1"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'pe1', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_pe2,link_failure_impact:9395ac1ba6,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe2"", ""node1"": ""asbr1"", ""node2"": ""pe2"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-pe2 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe2"", ""node1"": ""asbr1"", ""node2"": ""pe2"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'pe2', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_pe3,link_failure_impact:ed2426a865,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe3"", ""node1"": ""asbr1"", ""node2"": ""pe3"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-pe3 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe3"", ""node1"": ""asbr1"", ""node2"": ""pe3"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'pe3', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_pe4,link_failure_impact:123b86a9d8,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe4"", ""node1"": ""asbr1"", ""node2"": ""pe4"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-pe4 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe4"", ""node1"": ""asbr1"", ""node2"": ""pe4"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'pe4', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr1_pe6,link_failure_impact:51efb5ac4f,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe6"", ""node1"": ""asbr1"", ""node2"": ""pe6"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr1-pe6 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr1-pe6"", ""node1"": ""asbr1"", ""node2"": ""pe6"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr1', 'node2': 'pe6', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_p8,link_failure_impact:e1712cf28e,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p8"", ""node1"": ""asbr2"", ""node2"": ""p8"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-p8 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p8"", ""node1"": ""asbr2"", ""node2"": ""p8"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p8', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_p10,link_failure_impact:aac3a35339,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p10"", ""node1"": ""asbr2"", ""node2"": ""p10"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-p10 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p10"", ""node1"": ""asbr2"", ""node2"": ""p10"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p10', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_pe6,link_failure_impact:eb871ff749,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe6"", ""node1"": ""asbr2"", ""node2"": ""pe6"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-pe6 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-pe6"", ""node1"": ""asbr2"", ""node2"": ""pe6"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'pe6', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_asbr1,link_failure_impact:dd72d76c48,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-asbr1"", ""node1"": ""asbr2"", ""node2"": ""asbr1"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-asbr1 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-asbr1"", ""node1"": ""asbr2"", ""node2"": ""asbr1"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'asbr1', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf1,link_failure_impact:0cf76ad2a6,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf1"", ""node1"": ""asbr2"", ""node2"": ""leaf1"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf1 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf1"", ""node1"": ""asbr2"", ""node2"": ""leaf1"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf1', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf10,link_failure_impact:b8403a1b28,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf10"", ""node1"": ""asbr2"", ""node2"": ""leaf10"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf10 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf10"", ""node1"": ""asbr2"", ""node2"": ""leaf10"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf10', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf11,link_failure_impact:ea94662b7c,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf11"", ""node1"": ""asbr2"", ""node2"": ""leaf11"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf11 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf11"", ""node1"": ""asbr2"", ""node2"": ""leaf11"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf11', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf12,link_failure_impact:42c10fdecd,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf12"", ""node1"": ""asbr2"", ""node2"": ""leaf12"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf12 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf12"", ""node1"": ""asbr2"", ""node2"": ""leaf12"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf12', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf2,link_failure_impact:2b363c32c0,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf2"", ""node1"": ""asbr2"", ""node2"": ""leaf2"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf2 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf2"", ""node1"": ""asbr2"", ""node2"": ""leaf2"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf2', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf3,link_failure_impact:e7fd45f05d,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf3"", ""node1"": ""asbr2"", ""node2"": ""leaf3"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf3 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf3"", ""node1"": ""asbr2"", ""node2"": ""leaf3"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf3', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf4,link_failure_impact:a5c7845652,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf4"", ""node1"": ""asbr2"", ""node2"": ""leaf4"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf4 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf4"", ""node1"": ""asbr2"", ""node2"": ""leaf4"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf4', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf5,link_failure_impact:2e52ec9e37,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf5"", ""node1"": ""asbr2"", ""node2"": ""leaf5"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf5 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf5"", ""node1"": ""asbr2"", ""node2"": ""leaf5"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf5', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf6,link_failure_impact:3598e0c054,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf6"", ""node1"": ""asbr2"", ""node2"": ""leaf6"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf6 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf6"", ""node1"": ""asbr2"", ""node2"": ""leaf6"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf6', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf7,link_failure_impact:65eee3e09b,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf7"", ""node1"": ""asbr2"", ""node2"": ""leaf7"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf7 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf7"", ""node1"": ""asbr2"", ""node2"": ""leaf7"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf7', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf8,link_failure_impact:ace503cd65,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf8"", ""node1"": ""asbr2"", ""node2"": ""leaf8"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf8 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf8"", ""node1"": ""asbr2"", ""node2"": ""leaf8"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf8', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_leaf9,link_failure_impact:db12c4702d,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf9"", ""node1"": ""asbr2"", ""node2"": ""leaf9"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-leaf9 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-leaf9"", ""node1"": ""asbr2"", ""node2"": ""leaf9"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'leaf9', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_p1,link_failure_impact:67c1da4655,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p1"", ""node1"": ""asbr2"", ""node2"": ""p1"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-p1 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p1"", ""node1"": ""asbr2"", ""node2"": ""p1"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p1', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
LINK_FAILURE_asbr2_p2,link_failure_impact:82161cd87b,link_failure_impact,"{""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p2"", ""node1"": ""asbr2"", ""node2"": ""p2"", ""src"": ""p7"", ""dst"": ""p8""}",What_If_Analysis,L5,unknown,"What is the impact on traffic from p7 to p8 if link asbr2-p2 fails? [Answer format: 'NONE', 'REROUTED', or 'DISCONNECTED']",OK,text,"""NONE""",NONE,,"{""scope"": {""type"": ""LINK_FAILURE"", ""link"": ""asbr2-p2"", ""node1"": ""asbr2"", ""node2"": ""p2"", ""src"": ""p7"", ""dst"": ""p8""}, ""metric"": ""link_failure_impact"", ""snapshot"": ""LabC_NCN_Security_L2VPN_30nodes""}","{'base_snapshot': 'baseline', 'fork_ops': []}","{'replay_method': 'link_failure_impact', 'params': {'node1': 'asbr2', 'node2': 'p2', 'test_src': 'p7', 'test_dst': 'p8'}}","{'answer_shape': 'text', 'compare_mode': 'canonical'}",batfish_replay,pending,,d6499bef,[]
