id,id_v2,level,metric,answer_type,status,reason,replay_answer,dataset_answer,match,score,detail
ROOT_CAUSE_leaf7_pe2,root_cause_analysis:0b74d64daf,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_p8_leaf3,root_cause_analysis:281f1723e5,L5,root_cause_analysis,text,MATCH,,p8,"""p8""",True,1.0,exact
ROOT_CAUSE_leaf6_leaf5,root_cause_analysis:874bcbb4c1,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf6_p1,root_cause_analysis:0c37d1c4c3,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf8_p1,root_cause_analysis:00370bebef,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf2_leaf1,root_cause_analysis:7d5796575d,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf1_p1,root_cause_analysis:2ecc0b7be5,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_p7,root_cause_analysis:bf95de194a,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf4_p6,root_cause_analysis:063f779794,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_leaf2_pe2,root_cause_analysis:375210ff44,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf4_p4,root_cause_analysis:f7cfd4552b,L5,root_cause_analysis,text,MATCH,,pe2,"""pe2""",True,1.0,exact
ROOT_CAUSE_p2_leaf7,root_cause_analysis:659f26ebd4,L5,root_cause_analysis,text,MATCH,,p2,"""p2""",True,1.0,exact
ROOT_CAUSE_leaf6_leaf3,root_cause_analysis:ca1cc4744e,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf2_p7,root_cause_analysis:b602d1febf,L5,root_cause_analysis,text,MATCH,,pe1,"""pe1""",True,1.0,exact
ROOT_CAUSE_leaf5_p2,root_cause_analysis:8f4a2810d3,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf6_pe2,root_cause_analysis:c806acee96,L5,root_cause_analysis,text,MATCH,,pe3,"""pe3""",True,1.0,exact
ROOT_CAUSE_leaf8_p7,root_cause_analysis:285ca7164f,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
ROOT_CAUSE_leaf7_p1,root_cause_analysis:7f73c21e00,L5,root_cause_analysis,text,MATCH,,pe4,"""pe4""",True,1.0,exact
NODE_FAILURE_leaf6,node_failure_impact:cf69a70b20,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_leaf5,node_failure_impact:c88decc019,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_p2,node_failure_impact:99d2ef2e3f,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_p3,node_failure_impact:43af57bf8f,L5,node_failure_impact,number,MATCH,,30,30,True,1.0,"parser=30.0, gold=30.0"
NODE_FAILURE_p8,node_failure_impact:186ba05db1,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_leaf2,node_failure_impact:132808f6af,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_p5,node_failure_impact:4607498818,L5,node_failure_impact,number,MATCH,,30,30,True,1.0,"parser=30.0, gold=30.0"
NODE_FAILURE_pe3,node_failure_impact:8c42c4983c,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_leaf8,node_failure_impact:69acc72505,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
NODE_FAILURE_leaf7,node_failure_impact:b4f6344925,L5,node_failure_impact,number,MATCH,,29,29,True,1.0,"parser=29.0, gold=29.0"
DUAL_FAILURE_leaf1_leaf2,redundancy_verification:b24f7175b1,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_leaf3_leaf4,redundancy_verification:52145e3ff9,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_leaf5_leaf6,redundancy_verification:66737a0610,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_leaf7_leaf8,redundancy_verification:62909e9aac,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_p1_p2,redundancy_verification:40392f1b2f,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_p3_p4,redundancy_verification:a2dc4b309f,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_p5_p6,redundancy_verification:cdac175c11,L5,redundancy_verification,text,MATCH,,29,"""29""",True,1.0,exact
DUAL_FAILURE_p7_p8,redundancy_verification:172506136c,L5,redundancy_verification,text,MATCH,,28,"""28""",True,1.0,exact
DUAL_FAILURE_pe1_pe2,redundancy_verification:063c7e06a8,L5,redundancy_verification,text,MATCH,,28,"""28""",True,1.0,exact
DUAL_FAILURE_pe3_pe4,redundancy_verification:2e5967de03,L5,redundancy_verification,text,MATCH,,28,"""28""",True,1.0,exact
TRIPLE_FAILURE_leaf1_leaf2_leaf3,triple_node_failure:cccbd0e03e,L5,triple_node_failure,text,MATCH,,NO (affected_flows: 29),"""NO (affected_flows: 29)""",True,1.0,exact
WORST_CASE_FAILURE,worst_case_failure_analysis:566d4b6821,L5,worst_case_failure_analysis,text,MATCH,,p3(30),"""p3(30)""",True,1.0,exact
NEGATIVE_TEST_FAKE_NODE,non_existent_node_check:4816fc9823,L5,non_existent_node_check,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
CONFIG_CHANGE_BASELINE,config_change_impact:9a83a2b519,L5,config_change_impact,text,MATCH,,"CHANGED (47 entries: 10.10.10.31 -> 10.10.10.35, 172.16.1.3 -> 10.10.10.35, 10.10.10.1 -> 10.10.10.35)","""CHANGED (47 entries: 10.10.10.31 -> 10.10.10.35, 172.16.1.3 -> 10.10.10.35, 10.10.10.1 -> 10.10.10.35)""",True,1.0,exact
DIFF_REACH_BASELINE,differential_reachability:7ede142c8f,L5,differential_reachability,text,MATCH,,NO_DIFF,"""NO_DIFF""",True,1.0,exact
POLICY_COMPLIANCE_leaf6,policy_compliance_check:55fdaa2721,L5,policy_compliance_check,text,MATCH,,"VIOLATION: 10.10.10.31 -> 10.10.10.0, 172.16.1.3 -> 10.10.10.0, 10.10.10.1 -> 10.10.10.0","""VIOLATION: 10.10.10.31 -> 10.10.10.0, 172.16.1.3 -> 10.10.10.0, 10.10.10.1 -> 10.10.10.0""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf7,multi_link_failure_reachability:e06180a477,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf7_leaf2_leaf3,multi_link_failure_reachability:bb2f6dab37,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe3_leaf2_leaf4,multi_link_failure_reachability:609fda6971,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf8_leaf2_leaf7,multi_link_failure_reachability:507694aee2,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf8,multi_link_failure_reachability:241b2a207d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf3_leaf2_p1,multi_link_failure_reachability:33d39409b6,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_leaf5,multi_link_failure_reachability:36c820478b,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf2_leaf4,multi_link_failure_reachability:bda940cc1f,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf7__063b063b,multi_link_failure_reachability:063b063bc8,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf5_leaf2_leaf4,multi_link_failure_reachability:31193682f7,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf5,multi_link_failure_reachability:bc91ee0297,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_leaf7,multi_link_failure_reachability:d868d9d208,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p5_leaf2_leaf6,multi_link_failure_reachability:436e3d648d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf8_leaf2_leaf3,multi_link_failure_reachability:1f0ddd3768,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p7_leaf2_leaf8,multi_link_failure_reachability:1b63eb8a63,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p4_leaf2_pe1,multi_link_failure_reachability:45bf1ea64a,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_leaf3,multi_link_failure_reachability:19f24874d5,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf4_leaf2_p1,multi_link_failure_reachability:f3f3ae6353,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf7_leaf2_p2,multi_link_failure_reachability:d019a60289,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_p1,multi_link_failure_reachability:e28396d53d,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p5_leaf2_pe1,multi_link_failure_reachability:d2dc595186,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p8_leaf2_pe1,multi_link_failure_reachability:713d72eb0e,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p8_leaf2_leaf7,multi_link_failure_reachability:d7053cb173,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf5_leaf2_leaf3,multi_link_failure_reachability:c16c7203f0,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf4_leaf2_leaf6,multi_link_failure_reachability:ee65d125c6,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf5_leaf2_leaf7,multi_link_failure_reachability:4c59c592ea,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe4_leaf2_p1,multi_link_failure_reachability:37452de310,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe4_leaf2_leaf5,multi_link_failure_reachability:38caa37597,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe1_leaf2_leaf5__000b961c,multi_link_failure_reachability:000b961c5e,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_leaf6,multi_link_failure_reachability:9226710cdd,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p2_leaf2_p1,multi_link_failure_reachability:79ea8d2195,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p7_leaf2_leaf4,multi_link_failure_reachability:776f75fe6a,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe4_leaf2_leaf7,multi_link_failure_reachability:8be75943ea,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_pe1,multi_link_failure_reachability:1cbd729cba,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf8_leaf2_pe1,multi_link_failure_reachability:16153bf9a4,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_p2,multi_link_failure_reachability:8f621b03b3,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf4_leaf2_leaf7,multi_link_failure_reachability:35d588b6aa,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf7_leaf2_pe1,multi_link_failure_reachability:26060857cc,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_leaf4,multi_link_failure_reachability:af09b8cf4c,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf6_leaf2_leaf8,multi_link_failure_reachability:8abd2eb6be,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p8_leaf2_p2,multi_link_failure_reachability:ec74cc2523,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p4_leaf2_p2,multi_link_failure_reachability:d965e3817a,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe4_leaf2_leaf3,multi_link_failure_reachability:e157a372e1,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_leaf4,multi_link_failure_reachability:0c5ef67e0b,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_leaf7,multi_link_failure_reachability:f84f7dd530,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_leaf8,multi_link_failure_reachability:9837850fb3,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe3_leaf2_leaf5,multi_link_failure_reachability:845397a03f,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_pe4_leaf2_leaf4,multi_link_failure_reachability:0b4682e7ff,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_p3_leaf2_p2,multi_link_failure_reachability:88183d8785,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
MULTI_FAIL_leaf1_leaf7_leaf2_p1,multi_link_failure_reachability:22fcab27aa,L5,multi_link_failure_reachability,text,MATCH,,DISCONNECTED (reason: NO_ROUTE at pe3),"""DISCONNECTED (reason: NO_ROUTE at pe3)""",True,1.0,exact
